Systematic_ID,Gene_name,Gene_product,uniprot_id,FYPOviability,Transcript,Chr,Start,End,Strand,mRNA_gc_content,genomic_coding_region_length,gc_content_of_genomic_coding_region,num_exon_regions,total_cds_length,cds_fraction,cds_gc_content,average_cds_length,num_introns,total_intron_length,average_intron_length,intron_gc_content,primary_transcript,isoform_number,mRNA_abundance,RNA_abundance_in_spores,tAI,mRNA_synthesis_rate,mRNA_half_life,Mass (kDa),pI,Charge,protein_length,CAI,protein_abundance,protein_half_life,evolutionary_rate,dN_dS,Multifunctionality,Nc,co_expression_degree,Paralog,paralog_count
SPCC569.05c,SPCC569.05c,plasma membrane spermidine family transmembrane transporter,Q9Y7S4,viable,SPCC569.05c.1,III,2423784.0,2427995.0,+,0.346,1731.0,0.407,1.0,1731.0,1.0,0.461,1731.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.6,31.24,0.360463234971829,,,63.71,8.23,6.56,576,0.61,,,,0.07,10.0,49.342,54.0,SPBC36.01c|SPBC36.02c|mfs3|shp2|SPBC947.06c,5.0
SPCC569.06,SPCC569.06,"multispanning 7TM plasma membrane rhodopsin family protein, implicated in signalling",Q9Y7S5,viable,SPCC569.06.1,III,2420265.0,2422253.0,-,0.35,1437.0,0.372,1.0,1437.0,1.0,0.408,1437.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,2.6,28.74,0.353955034287421,0.390625,8.99,54.26,7.14,0.58,478,0.6,,,,,5.0,48.959,228.0,SPCC61.05,1.0
SPCC569.07,SPCC569.07,aromatic aminotransferase,Q9Y7S6,viable,SPCC569.07.1,III,2414916.0,2417269.0,-,0.354,1413.0,0.386,1.0,1413.0,1.0,0.382,1413.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,0.96,3.32,0.351961654220627,0.0615384615384615,16.46,53.61,6.99,-0.03,470,0.59,1704.11,17.04802,,0.0937,6.0,50.564,332.0,SPAC56E4.03|SPBC1773.13,2.0
SPCC569.08c,ade5,phosphoribosylglycinamide formyltransferase,Q9UUK7,viable,SPCC569.08c.1,III,2412339.0,2413970.0,+,0.381,624.0,0.421,1.0,624.0,1.0,0.461,624.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,3.9,42.1,0.380272164861893,,,22.25,6.87,-0.63,207,0.61,16101.25,12.39169,0.212559241706161,0.0367,5.0,53.451,594.0,none,0.0
SPCC569.09,SPCC569.09,Schizosaccharomyces specific protein,C6Y4D4,unknown,SPCC569.09.1,III,2414254.0,2414790.0,+,0.379,300.0,0.42,1.0,300.0,1.0,0.487,300.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.6,5831.52,0.379912051033424,,,11.64,7.79,0.71,99,0.52,,,,,3.0,53.172,0.0,,
SPCC576.01c,xan1,alpha-ketoglutarate-dependent xanthine dioxygenase Xan1,O74885,condition-dependent,SPCC576.01c.1,III,2079421.0,2080662.0,-,0.456,1242.0,0.456,1.0,1242.0,1.0,0.553,1242.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,2.2,35.3,0.437988852376768,,,46.6,6.02,-11.88,413,0.51,942.06,,0.268483412322275,0.0597,5.0,42.327,23.0,none,0.0
SPCC576.02,SPCC576.02,"hydantoin racemase family, implicated in amino acid, or derivative metabolism",O74886,viable,SPCC576.02.1,III,2081707.0,2084027.0,+,0.384,711.0,0.473,1.0,711.0,1.0,0.461,711.0,1.0,42.0,42.0,0.393,primary_transcript,1.0,1.9,14.78,0.404325822310089,0.0106849022331446,21.57,24.95,4.94,-3.68,236,0.56,3715.56,12.24971,0.271563981042654,0.0846,3.0,46.265,90.0,SPAC1F7.10,1.0
SPCC576.03c,tpx1,thioredoxin peroxidase Tpx1,O74887,condition-dependent,SPCC576.03c.1,III,2084942.0,2085719.0,-,0.463,579.0,0.504,1.0,579.0,1.0,0.487,579.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,100.0,2609.36,0.537905027997556,,,21.19,5.3,-4.86,192,0.47,439097.25,14.29919,0.0454976303317536,0.0748,7.0,33.937,41.0,none,0.0
SPCC576.04,bxi1,BAX inhibitor family protein Bxi1,O74888,viable,SPCC576.04.1,III,2086681.0,2088354.0,+,0.354,801.0,0.393,1.0,801.0,1.0,0.461,801.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.5,162.1,0.386871165759028,,,30.4,5.14,-3.35,266,0.6,,,0.312085308056872,0.0603,5.0,52.922,126.0,none,0.0
SPCC576.05,sac3,TREX2 complex subunit Sac3,O74889,inviable,SPCC576.05.1,III,2088513.0,2091991.0,+,0.369,3433.0,0.368,4.0,3075.0,0.9,0.388,768.75,3.0,358.0,119.33,0.343,primary_transcript,1.0,2.0,59.86,0.338812131983335,0.289017341040462,2.24,117.66,9.01,19.91,1024,0.59,,,0.777962085308057,0.0959,7.0,49.264,103.0,sac32,1.0
SPCC576.06c,SPCC576.06c,mitochondrial tyrosine-tRNA ligase,O74890,inviable,SPCC576.06c.1,III,2092017.0,2093637.0,-,0.393,1436.0,0.411,3.0,1338.0,0.93,0.434,446.0,2.0,98.0,49.0,0.368,primary_transcript,1.0,1.6,8.06,0.357505569592038,0.0483792936623125,13.35,49.5,9.01,10.17,445,0.61,974.58,150.0,0.634597156398104,0.1038,6.0,51.239,48.0,none,0.0
SPCC576.07,ret3,coatomer zeta subunit,O74891,inviable,SPCC576.07.1,III,2093827.0,2094869.0,+,0.364,573.0,0.386,1.0,573.0,1.0,0.395,573.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,5.7,65.74,0.360596933058616,0.462962962962963,21.88,21.69,4.64,-6.79,190,0.61,4327.91,12.50328,0.214691943127962,0.0601,6.0,61.0,200.0,none,0.0
SPCC576.08c,rps2,40S ribosomal protein S2,O74892,inviable,SPCC576.08c.1,III,2095135.0,2096036.0,-,0.481,762.0,0.512,1.0,762.0,1.0,0.434,762.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,180.0,3755.27,0.555555246751914,0.392156862745098,72.65,27.64,10.68,20.37,253,0.47,184700.13,150.0,0.0293838862559242,0.0774,5.0,32.351,356.0,none,0.0
SPCC576.09,rps20,40S ribosomal protein S20,O74893,inviable,SPCC576.09.1,III,2096527.0,2097017.0,+,0.455,357.0,0.473,1.0,357.0,1.0,0.434,357.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,180.0,3136.57,0.587911180739363,0.289017341040462,55.88,13.54,10.8,9.91,118,0.41,100375.22,13.17311,0.00521327014218009,0.0257,4.0,30.806,292.0,none,0.0
SPCC576.10c,rpt3,19S proteasome base subcomplex ATPase subunit Rpt3,O74894,inviable,SPCC576.10c.1,III,2097289.0,2098866.0,-,0.39,1170.0,0.41,1.0,1170.0,1.0,0.421,1170.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,8.1,85.88,0.40927345075271,0.452488687782805,18.86,43.55,5.02,-5.76,389,0.5,16516.28,9.707182,0.00924170616113744,0.0155,8.0,42.289,304.0,none,0.0
SPCC576.11,rpl15,60S ribosomal protein L15,O74895,viable,SPCC576.11.1,III,2099846.0,2100555.0,+,0.485,606.0,0.51,1.0,606.0,1.0,0.474,606.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,94.0,1671.56,0.550099455642778,0.25706940874036,62.36,23.81,11.78,37.07,201,0.46,51265.16,150.0,0.0305687203791469,0.0963,5.0,34.564,431.0,rpl1502,1.0
SPCC576.12c,mhf2,"CENP-X ortholog, FANCM-MHF complex subunit Mhf2",O74896,viable,SPCC576.12c.1,III,2100849.0,2101877.0,-,0.322,312.0,0.362,2.0,270.0,0.87,0.408,135.0,1.0,42.0,42.0,0.393,primary_transcript,1.0,1.4,19.13,0.366019128707828,0.0835421888053467,24.3,10.05,4.09,-8.04,89,0.52,1629.71,,0.151658767772512,0.0698,4.0,51.814,80.0,none,0.0
SPCC576.13,swc5,Swr1 complex subunit Swc5,O74897,viable,SPCC576.13.1,III,2101737.0,2102400.0,+,0.391,648.0,0.39,1.0,648.0,1.0,0.434,648.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,2.6,71.76,0.372033990316401,,,24.56,4.68,-10.49,215,0.61,855.37,11.45305,0.81563981042654,0.2327,5.0,59.464,767.0,none,0.0
SPCC576.14,dph5,diphthine synthase Dph5,O74898,viable,SPCC576.14.1,III,2102510.0,2103817.0,+,0.366,1228.0,0.367,4.0,852.0,0.69,0.434,213.0,3.0,376.0,125.33,0.341,primary_transcript,1.0,5.1,114.02,0.38300776809851,,,32.04,4.69,-13.45,283,0.57,9998.67,11.78564,0.114218009478673,0.0409,6.0,49.552,547.0,none,0.0
SPCC576.15c,ksg1,serine/threonine protein kinase Ksg1,Q12701,inviable,SPCC576.15c.1,III,2103938.0,2106290.0,-,0.372,1888.0,0.39,2.0,1779.0,0.94,0.408,889.5,1.0,109.0,109.0,0.289,primary_transcript,1.0,2.1,13.27,0.351132170889185,0.564971751412429,4.17,65.66,6.77,-2.34,592,0.6,541.15,7.081942,0.536018957345972,0.0787,9.0,49.982,46.0,pdk1,1.0
SPCC576.17c,SPCC576.17c,pyridoxamine/pyridoxine/pyridoxal transmembrane transporter,O74899,viable,SPCC576.17c.1,III,2111240.0,2113635.0,-,0.402,1753.0,0.423,2.0,1578.0,0.9,0.461,789.0,1.0,175.0,175.0,0.368,primary_transcript,1.0,0.19,0.82,0.370572379818001,0.0160513643659711,12.06,59.32,6.98,-0.13,525,0.64,,,0.437677725118483,0.0782,11.0,53.456,54.0,bsu1|SPCC965.13,2.0
SPCC576.19c,SPCC576.19c,dubious,Q9C0V2,unknown,SPCC576.19c.1,III,2081247.0,2081606.0,-,0.409,360.0,0.408,1.0,360.0,1.0,0.461,360.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.4,20.0,,,,13.66,9.2,3.4,119,0.6,,,,,,59.824,130.0,,
SPCC584.01c,met10,sulfite reductase NADPH flavoprotein subunit,Q09878,viable,SPCC584.01c.1,III,1526472.0,1529935.0,-,0.425,3021.0,0.45,1.0,3021.0,1.0,0.434,3021.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,16.0,3.78,0.455680348031846,,,111.35,5.94,-15.21,1006,0.57,50455.51,11.22186,0.419194312796209,0.0473,6.0,45.384,455.0,none,0.0
SPCC584.02,cuf2,"DNA-binding transcription factor, middle-meiotic Cuf2",O94588,viable,SPCC584.02.1,III,1532126.0,1532753.0,+,0.354,628.0,0.354,3.0,534.0,0.85,0.443,178.0,2.0,94.0,47.0,0.341,primary_transcript,1.0,0.048,,0.329337030780501,,,20.07,8.28,3.73,177,0.58,,,,0.2079,10.0,52.231,98.0,cuf1,1.0
SPCC584.03c,SPCC584.03c,GTPase regulator,O94589,viable,SPCC584.03c.1,III,1531314.0,1534852.0,-,0.345,1656.0,0.383,1.0,1656.0,1.0,0.408,1656.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,0.88,18.18,0.359397180419777,0.0930232558139535,6.94,61.28,5.13,-11.89,551,0.58,294.84,9.239465,0.653080568720379,0.1225,6.0,50.371,183.0,SPAC31A2.10,1.0
SPCC584.04,sup35,"cytoplasmic translation release factor class II, GTPase eRF3",O74718,inviable,SPCC584.04.1,III,1535399.0,1538011.0,+,0.406,2072.0,0.43,2.0,1989.0,0.96,0.493,994.5,1.0,83.0,83.0,0.382,primary_transcript,1.0,15.0,215.88,0.43098454206479,0.359712230215827,38.37,72.56,8.72,7.76,662,0.54,27912.78,20.62339,0.179620853080569,0.0377,7.0,42.223,372.0,none,0.0
SPCC584.05,sec1,SNARE binding protein Sec1,O94590,inviable,SPCC584.05.1,III,1538066.0,1541984.0,+,0.376,2336.0,0.379,3.0,2082.0,0.89,0.426,694.0,2.0,254.0,127.0,0.429,primary_transcript,1.0,3.0,68.01,0.355445202144486,0.304878048780488,8.88,79.64,7.6,4.27,693,0.65,1522.32,19.34717,0.467061611374408,0.0939,7.0,53.423,434.0,none,0.0
SPCC584.11c,svf1,"ER to Golgi ceramide transport protein, lipocalin superfamily Svf1",Q09885,viable,SPCC584.11c.1,III,1511044.0,1513321.0,-,0.376,1614.0,0.403,2.0,1143.0,0.71,0.432,571.5,1.0,471.0,471.0,0.303,primary_transcript,1.0,8.1,10.22,0.421490726347402,0.31055900621118,13.05,42.96,5.54,-10.71,380,0.61,14566.49,17.34727,0.241706161137441,0.0452,5.0,49.887,59.0,none,0.0
SPCC584.12,mug42,Schizosaccharomyces pombe specific protein,Q09886,viable,SPCC584.12.1,III,1514795.0,1515142.0,+,0.375,348.0,0.374,1.0,348.0,1.0,0.421,348.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,0.13,6.99,0.29155612273641,,,13.7,11.62,17.32,115,0.58,,,,,3.0,51.655,65.0,none,0.0
SPCC584.13,SPCC584.13,amino acid/polyamine family transmembrane transporter,Q09887,viable,SPCC584.13.1,III,1516146.0,1518230.0,+,0.399,1635.0,0.423,1.0,1635.0,1.0,0.382,1635.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.2,5.22,0.400134410936524,0.384615384615385,0.88,59.53,7.52,1.76,544,0.57,,,,,6.0,46.186,405.0,SPAC1039.01|SPAC11D3.08c|thi9|SPAPB24D3.02c|SPBC15C4.04c|SPCC74.04|SPCC794.03,7.0
SPCC584.14,mug160,"armadillo repeat protein, human ATXN10 ortholog",Q09888,inviable,SPCC584.14.1,III,1518839.0,1520391.0,+,0.366,1305.0,0.375,1.0,1305.0,1.0,0.421,1305.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.1,10.89,0.355786522067728,0.0661813368630046,11.53,48.78,4.99,-12.82,434,0.58,315.34,,0.944312796208531,0.165,4.0,50.444,371.0,none,0.0
SPCC584.15c,aly3,arrestin-related substrate adaptor Aly3,Q09889,viable,SPCC584.15c.1,III,1520356.0,1523320.0,-,0.375,2386.0,0.394,3.0,1785.0,0.75,0.471,595.0,2.0,601.0,300.5,0.375,primary_transcript,1.0,2.5,39.38,0.354876161428116,0.069589422407794,5.9,65.33,8.94,10.64,594,0.61,1655.93,,0.437440758293839,0.0971,4.0,50.533,428.0,rod1,1.0
SPCC584.16c,SPCC584.16c,"Schizosaccharomyces specific protein, fatty acid binding protein-like",Q09890,viable,SPCC584.16c.1,III,1524517.0,1525212.0,-,0.388,696.0,0.388,1.0,696.0,1.0,0.408,696.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.0,31.85,0.338238948174569,,,25.91,10.35,14.54,231,0.6,,,,,3.0,51.9,104.0,none,0.0
SPCC594.01,duc1,"plasma membrane phosphatidylinositol-4,5-bisphosphate binding protein Duc1",O74504,viable,SPCC594.01.1,III,353448.0,357773.0,+,0.388,2797.0,0.402,3.0,2376.0,0.85,0.496,792.0,2.0,421.0,210.5,0.368,primary_transcript,1.0,7.2,43.19,0.370268385323727,0.355871886120996,2.56,88.75,7.25,2.66,791,0.62,6628.47,17.85617,0.462796208530806,0.0651,3.0,52.132,557.0,none,0.0
SPCC594.02c,SPCC594.02c,DUF2456 family conserved fungal protein,O74505,viable,SPCC594.02c.1,III,357953.0,361118.0,-,0.382,1470.0,0.44,1.0,1470.0,1.0,0.5,1470.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,24.0,28.88,0.391702576345289,,,54.87,6.02,-7.68,489,0.61,30317.31,17.62275,0.850947867298578,0.1114,4.0,50.141,391.0,none,0.0
SPCC594.03,SPCC594.03,Schizosaccharomyces pombe specific protein,O74506,unknown,SPCC594.03.1,III,361356.0,362629.0,+,0.367,327.0,0.44,1.0,327.0,1.0,0.461,327.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,0.16,2.56,0.339085082198957,,,12.26,8.76,4.07,108,0.52,,,,,,51.301,38.0,,
SPCC594.04c,SPCC594.04c,steroid oxidoreductase superfamily protein,O74507,viable,SPCC594.04c.1,III,362375.0,363782.0,-,0.386,1035.0,0.409,1.0,1035.0,1.0,0.434,1035.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.3,605.6,0.310241376261972,,,40.52,9.36,7.63,344,0.59,,,0.474170616113744,0.0986,6.0,52.389,39.0,none,0.0
SPCC594.05c,spf1,Set1C PHD finger subunit Spf1,O74508,viable,SPCC594.05c.1,III,363760.0,365482.0,-,0.363,1275.0,0.378,1.0,1275.0,1.0,0.355,1275.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.3,8.13,0.330350565701414,,,48.68,6.16,-5.78,424,0.61,1631.79,8.183522,0.872274881516588,0.2488,8.0,51.262,11.0,none,0.0
SPCC594.06c,vsl1,vacuolar SNARE Vsl1/Vam7,O74509,viable,SPCC594.06c.1,III,365598.0,367011.0,-,0.357,1062.0,0.373,2.0,1026.0,0.97,0.45,513.0,1.0,36.0,36.0,0.364,primary_transcript,1.0,1.3,23.32,0.347963037064219,0.152439024390244,1.82,38.85,9.7,8.87,341,0.56,2000.26,,0.764691943127962,0.093,7.0,49.227,18.0,none,0.0
SPCC594.07c,bqt3,bouquet formation protein Bqt3,O74510,viable,SPCC594.07c.1,III,367446.0,369017.0,-,0.359,817.0,0.383,2.0,768.0,0.94,0.454,384.0,1.0,49.0,49.0,0.353,primary_transcript,1.0,2.6,145.07,0.338855929613166,0.168918918918919,16.56,28.9,9.08,7.98,255,0.65,,,0.797156398104265,0.251,4.0,60.621,49.0,none,0.0
SPCC5E4.03c,taf5,SAGA complex/TATA-binding protein associated factor/transcription factor TFIID complex WD repeat subunit Taf5,O13282,inviable,SPCC5E4.03c.1,III,640083.0,642535.0,-,0.384,2300.0,0.39,5.0,1932.0,0.84,0.439,386.4,4.0,368.0,92.0,0.333,primary_transcript,1.0,3.7,59.1,0.351265564733208,0.0783699059561129,10.89,72.38,6.51,-8.03,643,0.62,4263.44,10.30245,0.15521327014218,0.251,9.0,52.09,10.0,taf51,1.0
SPCC5E4.04,cut1,separase/separin,P18296,inviable,SPCC5E4.04.1,III,643409.0,649578.0,+,0.35,5605.0,0.357,4.0,5487.0,0.98,0.391,1371.75,3.0,118.0,39.33,0.411,primary_transcript,1.0,1.2,4.05,0.340544427590748,0.051948051948052,3.55,209.43,7.3,6.03,1828,0.62,381.0,,0.914928909952607,0.1174,13.0,50.327,261.0,none,0.0
SPCC5E4.05c,mgl1,mitochondrial acylglycerol lipase Mgl1,O94305,viable,SPCC5E4.05c.1,III,649474.0,650852.0,-,0.409,1137.0,0.427,1.0,1137.0,1.0,0.487,1137.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,5.4,50.02,0.386596150183429,0.206611570247934,30.04,41.62,5.85,-9.47,378,0.55,33934.62,13.4801,0.567535545023697,0.0897,5.0,45.378,255.0,none,0.0
SPCC5E4.06,smc6,Smc5-6 complex SMC P-loop ATPase subunit Smc6,P53692,inviable,SPCC5E4.06.1,III,652609.0,656420.0,+,0.376,3529.0,0.383,2.0,3423.0,0.97,0.421,1711.5,1.0,106.0,106.0,0.434,primary_transcript,1.0,1.9,71.1,0.363182852891808,0.142857142857143,9.15,130.93,7.59,4.78,1140,0.61,34.71,5.010297,0.385071090047393,0.06,9.0,48.948,429.0,none,0.0
SPCC5E4.07,rpl2802,60S ribosomal protein L27/L28,P36585,viable,SPCC5E4.07.1,III,656625.0,657206.0,+,0.456,447.0,0.503,1.0,447.0,1.0,0.487,447.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,110.0,2853.37,0.514987512432209,0.826446280991736,67.03,16.65,11.65,22.14,148,0.46,36481.88,23.43671,0.0791469194312796,0.08,4.0,41.284,241.0,rpl2801,1.0
SPCC5E4.10c,SPCC5E4.10c,"human leukocyte receptor 1 ortholog, implicated in mRNA splicing",Q9P7Z6,viable,SPCC5E4.10c.1,III,650897.0,652584.0,-,0.32,834.0,0.372,5.0,597.0,0.72,0.458,119.4,4.0,237.0,59.25,0.371,primary_transcript,1.0,1.4,171.62,0.3429475562245,0.202429149797571,1.97,23.91,10.4,14.16,198,0.54,,,0.902132701421801,0.2257,4.0,47.349,123.0,none,0.0
SPCC61.01c,str2,vacuolar siderophore-iron transmembrane transporter Str2,O94607,unknown,SPCC61.01c.1,III,1435212.0,1442015.0,-,0.387,1906.0,0.391,2.0,1794.0,0.94,0.461,897.0,1.0,112.0,112.0,0.395,primary_transcript,1.0,1.6,7.9,0.354063485638703,0.0560852495793606,10.98,66.12,8.99,8.26,597,0.6,1294.26,,0.505687203791469,0.0969,8.0,49.668,137.0,str3|str1,2.0
SPCC61.02,spt3,SAGA complex subunit Spt3,O14311,viable,SPCC61.02.1,III,1442954.0,1444600.0,+,0.38,924.0,0.422,1.0,924.0,1.0,0.408,924.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,3.1,16.52,0.34626058134536,,,35.63,6.73,-1.14,307,0.58,746.63,,0.104265402843602,0.0423,9.0,51.166,183.0,none,0.0
SPCC61.03,nnr2,NADHX dehydratase Nnr2,O94347,viable,SPCC61.03.1,III,1444489.0,1445882.0,+,0.391,984.0,0.43,1.0,984.0,1.0,0.447,984.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,3.1,148.64,0.37882923792222,,,36.09,6.91,-0.41,327,0.6,2078.14,11.29964,0.228909952606635,0.0709,3.0,51.52,207.0,none,0.0
SPCC61.04c,SPCC61.04c,Rab GTPase binding,O94348,inviable,SPCC61.04c.1,III,1446214.0,1447572.0,-,0.348,1035.0,0.355,3.0,684.0,0.66,0.417,228.0,2.0,351.0,175.5,0.355,primary_transcript,1.0,1.1,36.51,0.363147954533015,0.16260162601626,17.89,25.39,6.95,-0.19,227,0.54,,,0.179383886255924,0.0755,7.0,44.526,100.0,none,0.0
SPCC61.05,SPCC61.05,"multispanning 7TM plasma membrane rhodopsin family protein, implicated in signalling",O94349,viable,SPCC61.05.1,III,1449174.0,1451611.0,+,0.355,1410.0,0.4,1.0,1410.0,1.0,0.395,1410.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.9,9.59,0.35078440599488,0.131233595800525,5.04,53.64,4.8,-9.52,469,0.66,712.9,,,0.6754,4.0,55.192,228.0,SPCC569.06,1.0
SPCC613.01,SPCC613.01,transmembrane transporter,O74901,viable,SPCC613.01.1,III,80378.0,82220.0,+,0.363,1494.0,0.387,1.0,1494.0,1.0,0.461,1494.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,2.1,2.22,0.357790482425075,0.0761614623000762,19.07,55.13,9.58,14.71,497,0.58,,,,0.6908,4.0,48.925,147.0,SPCC330.07c|SPCC613.02|SPCC757.11c,3.0
SPCC613.02,SPCC613.02,transmembrane transporter,O74902,viable,SPCC613.02.1,III,82714.0,84907.0,+,0.363,1494.0,0.396,1.0,1494.0,1.0,0.368,1494.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,2.4,8.16,0.353977193282516,0.117508813160987,16.69,55.38,9.08,10.19,497,0.62,,8.035892,,0.0856,4.0,53.965,109.0,SPCC330.07c|SPCC613.01|SPCC757.11c,3.0
SPCC613.03,SPCC613.03,endoplasmic reticulum EF hand protein,O74903,viable,SPCC613.03.1,III,85327.0,88460.0,+,0.361,570.0,0.367,1.0,570.0,1.0,0.368,570.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,3.0,17.96,0.3346847849325,0.121212121212121,9.9,22.47,5.68,-9.65,189,0.57,6858.31,10.16117,0.32085308056872,0.0025,7.0,51.723,162.0,none,0.0
SPCC613.04c,rng3,UCS-domain protein Rng3,O74994,inviable,SPCC613.04c.1,III,86164.0,88688.0,-,0.363,2241.0,0.373,1.0,2241.0,1.0,0.447,2241.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.7,3.72,0.353469467283238,0.0699790062981106,6.32,84.47,6.88,-0.99,746,0.63,465.48,150.0,0.893127962085308,0.1303,10.0,52.647,256.0,none,0.0
SPCC613.05c,rpl35,60S ribosomal protein L35,O74904,inviable,SPCC613.05c.1,III,88826.0,89576.0,-,0.403,653.0,0.412,2.0,369.0,0.57,0.467,184.5,1.0,284.0,284.0,0.355,primary_transcript,1.0,98.0,4077.87,0.582881449228883,0.75187969924812,145.05,14.3,11.38,20.98,122,0.41,122472.19,19.99913,0.0336492890995261,0.0469,5.0,32.227,267.0,none,0.0
SPCC613.06,rpl902,60S ribosomal protein L9,O74905,viable,SPCC613.06.1,III,89780.0,90644.0,+,0.411,570.0,0.446,1.0,570.0,1.0,0.526,570.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,67.0,1392.1,0.545778178440915,0.374531835205993,93.88,21.38,10.13,9.62,189,0.49,29533.57,73.16412,0.0651658767772512,0.0894,7.0,38.422,369.0,rpl901,1.0
SPCC613.07,bcd1,snoRNA biogenesis protein Bcd1,O74906,viable,SPCC613.07.1,III,91659.0,92898.0,+,0.365,1038.0,0.375,1.0,1038.0,1.0,0.395,1038.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.1,13.88,0.335508102638601,0.122100122100122,9.77,39.31,7.9,4.32,345,0.61,411.57,9.115559,0.894549763033175,0.1544,4.0,51.117,865.0,none,0.0
SPCC613.08,SPCC613.08,nuclear export chaperone,O74907,viable,SPCC613.08.1,III,93122.0,94425.0,+,0.358,1024.0,0.37,3.0,849.0,0.83,0.439,283.0,2.0,175.0,87.5,0.336,primary_transcript,1.0,4.2,51.26,0.370886019510095,0.174216027874564,27.75,32.37,4.46,-15.78,282,0.63,7236.31,13.87726,0.427488151658768,0.0783,7.0,58.465,649.0,none,0.0
SPCC613.09,sen54,tRNA-splicing endonuclease subunit Sen54,O74908,inviable,SPCC613.09.1,III,94657.0,96690.0,+,0.353,1301.0,0.364,3.0,1155.0,0.89,0.439,385.0,2.0,146.0,73.0,0.401,primary_transcript,1.0,1.6,39.32,0.33097364242588,,,44.15,7.47,1.68,384,0.57,,9.84004,0.645023696682465,0.0958,4.0,48.362,477.0,none,0.0
SPCC613.10,qcr2,ubiquinol-cytochrome-c reductase complex core protein Qcr2,P78761,viable,SPCC613.10.1,III,96627.0,98210.0,+,0.408,1281.0,0.432,1.0,1281.0,1.0,0.408,1281.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,7.3,19.66,0.423362181595555,,,45.65,9.49,9.35,426,0.57,28046.43,12.05604,0.613744075829384,0.0939,8.0,46.76,154.0,none,0.0
SPCC613.11c,meu23,tdk family toxin-antidote meiotic driver,O74909,viable,SPCC613.11c.1,III,98575.0,99547.0,-,0.388,765.0,0.408,1.0,765.0,1.0,0.461,765.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,0.65,2.7,0.360057836176908,0.125,2.52,29.63,5.12,-4.53,254,0.61,371.31,,,0.1992,3.0,54.879,62.0,mug2|tdk1|SPCC569.01c|SPCC569.03,4.0
SPCC613.12c,raf1,CLRC ubiquitin ligase complex WD repeat subunit Raf1/Dos1,O74910,viable,SPCC613.12c.1,III,99716.0,102264.0,-,0.356,1917.0,0.374,1.0,1917.0,1.0,0.368,1917.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.0,11.42,0.33626749532324,0.192678227360308,7.98,71.54,6.07,-9.26,638,0.61,,,0.68696682464455,0.0909,18.0,49.861,478.0,none,0.0
SPCC622.01c,SPCC622.01c,Schizosaccharomyces pombe specific protein,O94591,viable,SPCC622.01c.1,III,1403451.0,1404901.0,-,0.374,450.0,0.436,1.0,450.0,1.0,0.368,450.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,2.3,61.52,,,,17.11,4.02,-14.61,149,0.56,,,,,,53.905,78.0,none,0.0
SPCC622.02,SPCC622.02,Schizosaccharomyces pombe specific protein,O94592,viable,SPCC622.02.1,III,1405076.0,1405667.0,+,0.374,384.0,0.417,1.0,384.0,1.0,0.382,384.0,0.0,0.0,0.0,0.0,primary_transcript,1.0,1.3,42.26,,,,14.13,6.5,-1.11,127,0.57,,3.977698,,,,51.419,117.0,,
